longitude,latitude,Cena,Izby,Druh,Plocha,distance_from_centre
18.8347385,49.3869015,122000,3,3 izbový byt,70,187
18.7410738,49.2170593,399000,5,5 a viac izbový byt,230,168.7
18.9218407,49.062838,104900,2,2 izbový byt,60,167.6
18.8326247,49.395958,123000,3,3 izbový byt,70,187.6
19.2989161,49.2049541,132000,2,2 izbový byt,61,199
19.6241465,49.0829385,135650,2,2 izbový byt,57,211.9
18.9225396,49.112146,133000,3,3 izbový byt,84,170.9
18.7351819,49.210572,114000,1,1 izbový byt,36,167.9
18.8347385,49.3869015,121800,3,3 izbový byt,73,187
19.2866565,49.2107748,179000,3,3 izbový byt,75,198.7
18.9228371,49.0503436,133000,3,3 izbový byt,68,166.8
18.7483997,49.2199286,209900,3,3 izbový byt,69,169.3
19.30751284,49.21121757,131997,3,3 izbový byt,74,199.9
18.7378902,49.2099348,110000,1,1 izbový byt,36,168
18.75396953,49.22043677,299000,3,3 izbový byt,135,169.6
19.6197823,49.0836584,129000,2,2 izbový byt,57,211.7
18.6830695,49.1251544,83000,2,2 izbový byt,38,158.6
19.7143653,49.0366048,130000,3,3 izbový byt,65,215.3
18.9266256,49.0784109,165000,4,4 izbový byt,84,168.9
18.9218407,49.062838,112000,3,3 izbový byt,71,167.6
18.7458818,49.2245489,159000,2,2 izbový byt,53,169.5
18.7458818,49.2245489,179000,2,2 izbový byt,70,169.5
18.7192307,49.2293624,160000,2,2 izbový byt,60,168.5
18.92828051,49.10538423,115000,2,2 izbový byt,59,170.8
18.9218407,49.062838,125000,3,3 izbový byt,60,167.6
18.9218407,49.062838,148000,4,4 izbový byt,83,167.6
18.9254668,49.0508296,125000,3,3 izbový byt,67,167
19.3058918,49.2104508,99000,1,1 izbový byt,38,199.8
18.9306688,49.1048084,133000,3,3 izbový byt,65,170.9
18.9293947,49.0829458,139990,3,3 izbový byt,67,169.3
18.7670481,49.2080354,166900,3,3 izbový byt,74,169.4
18.7670481,49.2080354,166900,3,3 izbový byt,74,169.4
18.7116724,49.2145809,208000,4,4 izbový byt,78,167
18.9275886,49.0565646,176990,4,4 izbový byt,86,167.5
18.7334194,49.2109639,110000,1,1 izbový byt,38,167.8
18.7369407,49.2000535,143500,2,2 izbový byt,49,167.2
18.92475315,49.05236026,73000,1,1 izbový byt,31,167
18.752571,49.2294161,179980,2,2 izbový byt,58,170.3
18.7241836,49.1975571,189980,2,2 izbový byt,65,166.3
18.7424755,49.2230686,349000,3,3 izbový byt,127,169.3
18.5530364,49.2115439,163990,3,3 izbový byt,80,158.8
18.9218407,49.062838,109000,3,3 izbový byt,77,167.6
18.9218407,49.062838,125000,3,3 izbový byt,68,167.6
18.7241836,49.1975571,145000,2,2 izbový byt,49,166.3
18.7866296,49.301944,125000,2,2 izbový byt,70,177.7
19.2896306,49.2105882,105000,2,2 izbový byt,68,198.8
18.7241836,49.1975571,154900,3,3 izbový byt,63,166.3
18.8549424,48.8622921,96500,2,2 izbový byt,57,151
18.7660731,49.204105,155000,2,2 izbový byt,46,169
18.9218407,49.062838,129000,3,3 izbový byt,67,167.6
19.58313659,49.05872858,139000,2,2 izbový byt,32,208
18.76806454,49.2141068,259900,3,3 izbový byt,89,169.9
18.76812891,49.21404373,252900,3,3 izbový byt,86,169.9
18.76803235,49.21412082,331900,4,4 izbový byt,128,169.9
18.768086,49.21407176,319900,4,4 izbový byt,128,169.9
18.76805381,49.2141068,244900,3,3 izbový byt,85,169.9
18.76803235,49.21412082,331900,4,4 izbový byt,128,169.9
18.768086,49.21407176,319900,4,4 izbový byt,128,169.9
18.76805381,49.2141068,244900,3,3 izbový byt,85,169.9
18.5391346,49.2163793,219000,3,3 izbový byt,159,158.5
19.6222879,49.08062,139900,2,2 izbový byt,45,211.7
18.9218407,49.062838,77000,1,1 izbový byt,30,167.6
18.7329467,49.1849151,199000,3,3 izbový byt,67,165.8
19.297002,49.211446,123000,2,2 izbový byt,53,199.3
18.7866296,49.301944,118500,2,2 izbový byt,52,177.7
18.9218407,49.062838,229998,3,3 izbový byt,92,167.6
18.73546085,49.21312319,129997,2,2 izbový byt,56,168.1
18.7111415,49.2151525,179000,4,4 izbový byt,78,167
18.7295892,49.2180481,169000,3,3 izbový byt,69,168.2
18.7483997,49.2199286,229999,3,3 izbový byt,105,169.3
18.7241836,49.1975571,142000,3,3 izbový byt,70,166.3
18.76311058,49.21556372,174990,3,3 izbový byt,69,169.7
19.2896306,49.2105882,119900,3,3 izbový byt,62,198.8
19.4093631,49.1026111,87900,1,1 izbový byt,33,199.4
19.4093631,49.1026111,187900,3,3 izbový byt,75,199.4
19.4093631,49.1026111,88900,1,1 izbový byt,33,199.4
19.4093631,49.1026111,185900,3,3 izbový byt,74,199.4
19.4093631,49.1026111,183900,3,3 izbový byt,75,199.4
19.4093631,49.1026111,178900,3,3 izbový byt,73,199.4
19.4093631,49.1026111,165900,3,3 izbový byt,72,199.4
19.4093631,49.1026111,81900,1,1 izbový byt,33,199.4
19.4093631,49.1026111,80900,1,1 izbový byt,32,199.4
19.4093631,49.1026111,122900,2,2 izbový byt,59,199.4
19.4093631,49.1026111,56900,1,1 izbový byt,26,199.4
19.4093631,49.1026111,59900,1,1 izbový byt,27,199.4
19.4093631,49.1026111,164900,3,3 izbový byt,72,199.4
18.7105233,49.0985498,99800,2,2 izbový byt,51,158.1
18.7241836,49.1975571,239900,4,4 izbový byt,191,166.3
18.7241836,49.1975571,193205,3,3 izbový byt,95,166.3
18.9240804,49.0764469,77000,1,1 izbový byt,34,168.6
19.6222879,49.08062,139900,2,2 izbový byt,45,211.7
18.7866296,49.301944,138900,2,2 izbový byt,61,177.7
18.7241836,49.1975571,349980,2,2 izbový byt,126,166.3
18.74032513,49.23349536,279980,3,3 izbový byt,95,170
18.7654363,49.2140079,160000,3,3 izbový byt,74,169.8
19.6222879,49.08062,79000,1,1 izbový byt,38,211.7
19.4093631,49.1026111,127900,2,2 izbový byt,61,199.4
18.7241836,49.1975571,192500,3,3 izbový byt,74,166.3
18.5833153,49.2910807,129990,4,4 izbový byt,80,166.9
18.7897011,49.4379367,124900,3,3 izbový byt,64,189
19.3132501,49.0750772,99000,2,2 izbový byt,60,191.9
18.9180729,49.0958504,147000,3,3 izbový byt,72,169.6
19.3515501,49.1890823,99000,3,3 izbový byt,48,201.1
18.7332613,49.2091289,134990,3,3 izbový byt,75,167.7
18.7865214,49.3024953,128000,2,2 izbový byt,75,177.8
18.76803235,49.21412783,268900,3,3 izbový byt,89,169.9
18.76805381,49.21412082,186900,2,2 izbový byt,61,169.9
18.76795725,49.21420037,108900,1,1 izbový byt,30,169.9
18.7763651,49.4386183,114900,3,3 izbový byt,70,188.4
18.9146421,49.0523131,185000,3,3 izbový byt,64,166.4
19.2723419,49.0837619,135000,4,3 izbový byt,72,189.9
18.86248219,48.86517198,122000,3,3 izbový byt,66,151.7
19.30600016,49.21852519,89950,1,1 izbový byt,21,200.3
19.30600016,49.21852519,199900,3,3 izbový byt,74,200.3
19.30600016,49.21852519,129900,2,2 izbový byt,44,200.3
19.30600016,49.21852519,84900,1,1 izbový byt,26,200.3
19.30600016,49.21852519,134900,2,2 izbový byt,44,200.3
19.30600016,49.21852519,131600,2,2 izbový byt,50,200.3
18.6382054,49.0911352,139990,3,3 izbový byt,84,153.7
18.86311675,48.85915828,99500,1,1 izbový byt,36,151.4
18.8347385,49.3869015,73000,2,2 izbový byt,44,187
18.9306105,49.0711096,145000,4,4 izbový byt,90,168.6
19.6222879,49.08062,188600,3,3 izbový byt,58,211.7
19.6222879,49.08062,152900,2,2 izbový byt,42,211.7
19.6222879,49.08062,164600,2,2 izbový byt,47,211.7
19.6222879,49.08062,196000,2,2 izbový byt,55,211.7
19.6222879,49.08062,211750,3,3 izbový byt,56,211.7
19.6222879,49.08062,139900,2,2 izbový byt,43,211.7
18.7866296,49.301944,134990,4,4 izbový byt,74,177.7
18.7753921,49.4331831,119000,3,3 izbový byt,65,187.9
19.6222879,49.08062,139900,2,2 izbový byt,45,211.7
19.2700946,49.4273551,89000,3,3 izbový byt,63,212.7
18.9230469,49.1144177,180000,3,3 izbový byt,79,171.1
19.3817518,49.4717611,133900,3,3 izbový byt,73,222
18.6268519,49.4051339,100000,2,2 izbový byt,53,178.6
18.6268519,49.4051339,53000,1,1 izbový byt,35,178.6
19.3817518,49.4717611,112900,2,2 izbový byt,52,222
18.7361107,49.2278666,132000,2,2 izbový byt,55,169.3
18.5584905,49.2231897,83000,2,2 izbový byt,45,160
18.5584905,49.2231897,148500,3,3 izbový byt,98,160
18.7434234,49.2183303,240000,4,4 izbový byt,205,168.9
18.7485316,49.2227409,199000,3,3 izbový byt,75,169.5
18.7128062,49.2102624,299999,4,4 izbový byt,112,166.7
18.7825139,49.2990275,131990,3,3 izbový byt,62,177.3
18.7917013,49.3055022,118500,2,2 izbový byt,51,178.3
18.7917013,49.3055022,158500,3,3 izbový byt,69,178.3
18.7917013,49.3055022,118500,2,2 izbový byt,51,178.3
18.7917013,49.3055022,85750,1,1 izbový byt,32,178.3
18.7917013,49.3055022,125500,2,2 izbový byt,49,178.3
18.7917013,49.3055022,168000,3,3 izbový byt,69,178.3
18.7917013,49.3055022,86000,1,1 izbový byt,31,178.3
18.7917013,49.3055022,167000,3,3 izbový byt,69,178.3
18.7917013,49.3055022,126500,2,2 izbový byt,52,178.3
18.7917013,49.3055022,85500,1,1 izbový byt,31,178.3
18.7917013,49.3055022,125500,2,2 izbový byt,52,178.3
18.7917013,49.3055022,164500,3,3 izbový byt,69,178.3
18.7917013,49.3055022,85500,1,1 izbový byt,31,178.3
18.7629872,49.2152098,155000,2,2 izbový byt,67,169.7
19.6203006,49.0750786,154900,3,3 izbový byt,65,211.2
19.3515501,49.1890823,99000,3,3 izbový byt,48,201.1
18.7361107,49.2278666,143900,2,2 izbový byt,54,169.3
18.76805381,49.2141068,244900,3,3 izbový byt,85,169.9
18.76812891,49.21404373,252900,3,3 izbový byt,86,169.9
19.48602736,49.05507043,108000,2,2 izbový byt,53,201.6
19.48611319,49.05501419,121500,3,3 izbový byt,62,201.6
19.48609173,49.05500012,56000,1,1 izbový byt,24,201.6
18.76793579,49.21423996,106900,1,1 izbový byt,29,169.9
18.7241836,49.1975571,179000,3,3 izbový byt,77,166.3
18.8347385,49.3869015,107000,3,3 izbový byt,57,187
19.2819275,49.2107646,339900,3,3 izbový byt,200,198.4
19.2819275,49.2107646,349900,3,3 izbový byt,153,198.4
19.2953678,49.2090236,190000,2,2 izbový byt,48,199.1
19.2953678,49.2090236,249900,3,3 izbový byt,79,199.1
19.2819275,49.2107646,269900,3,3 izbový byt,77,198.4
19.2819275,49.2107646,224900,3,3 izbový byt,78,198.4
19.2819275,49.2107646,222900,3,3 izbový byt,67,198.4
18.5833153,49.2910807,94990,4,4 izbový byt,81,166.9
18.91569,49.05506,134500,3,3 izbový byt,70,166.7
18.7369408,49.2232801,149990,2,2 izbový byt,46,169
18.9218407,49.062838,134000,2,2 izbový byt,52,167.6
19.2819275,49.2107646,162900,2,2 izbový byt,52,198.4
19.2819275,49.2107646,219900,3,3 izbový byt,79,198.4
19.2819275,49.2107646,219900,3,3 izbový byt,80,198.4
19.2819275,49.2107646,156900,2,2 izbový byt,52,198.4
18.7241836,49.1975571,219000,3,3 izbový byt,159,166.3
19.6222879,49.08062,118000,3,3 izbový byt,70,211.7
18.76560262,49.20852881,344000,4,4 izbový byt,101,169.3
18.768086,49.21406379,109900,1,1 izbový byt,30,169.9
18.768086,49.21406475,179900,2,2 izbový byt,60,169.9
18.76806454,49.2141068,259900,3,3 izbový byt,89,169.9
19.2866565,49.2107748,139000,3,3 izbový byt,56,198.7
18.9218407,49.062838,92800,1,1 izbový byt,43,167.6
19.30778402,49.21220797,139500,3,3 izbový byt,73,200
18.7361107,49.2278666,122000,2,2 izbový byt,55,169.3
18.7321162,49.2257545,239990,3,3 izbový byt,107,168.9
19.4347201,49.1002105,107900,1,1 izbový byt,38,200.9
19.4347201,49.1002105,118800,1,1 izbový byt,40,200.9
19.2819275,49.2107646,159900,3,3 izbový byt,75,198.4
18.7093122,49.214705,155000,2,2 izbový byt,50,166.9
18.9215604,49.0745619,149900,3,3 izbový byt,87,168.3
19.1271609,49.1513927,180000,5,5 a viac izbový byt,80,185.4
18.9219968,49.0714074,261000,3,3 izbový byt,117,168.1
18.7897011,49.4379367,119990,3,3 izbový byt,58,189
19.304323,49.0815474,145000,3,3 izbový byt,72,191.7
18.8263451,49.4668228,104900,3,3 izbový byt,60,193.1
18.7361107,49.2278666,144000,2,2 izbový byt,55,169.3
18.9219968,49.0714074,250000,4,4 izbový byt,109,168.1
18.7241836,49.1975571,225000,3,3 izbový byt,76,166.3
18.768086,49.21407176,319900,4,4 izbový byt,128,169.9
19.6222879,49.08062,120000,2,2 izbový byt,49,211.7
18.7241836,49.1975571,199900,2,2 izbový byt,88,166.3
18.9218407,49.062838,120000,1,1 izbový byt,35,167.6
18.78199217,49.43602397,150000,2,2 izbový byt,85,188.5
18.684853,49.1252712,139900,2,2 izbový byt,60,158.7
18.684853,49.1252712,176400,3,3 izbový byt,76,158.7
18.684853,49.1252712,170900,3,3 izbový byt,76,158.7
18.684853,49.1252712,172400,3,3 izbový byt,76,158.7
18.684853,49.1252712,182400,4,4 izbový byt,95,158.7
18.684853,49.1252712,168900,3,3 izbový byt,76,158.7
18.684853,49.1252712,124800,2,2 izbový byt,55,158.7
18.684853,49.1252712,98200,1,1 izbový byt,41,158.7
18.7920396,49.4810449,51700,1,1 izbový byt,41,192.7
18.9066612,48.4500222,70000,1,1 izbový byt,40,136.9
18.899415,48.4191851,110000,3,3 izbový byt,73,135.6
18.8970056,48.4538748,135000,3,3 izbový byt,71,136.3
19.1386086,48.708256,129000,2,2 izbový byt,34,162
19.1545034,48.7392238,240000,3,3 izbový byt,67,164.4
19.1318981,48.740238,89900,1,1 izbový byt,31,162.9
19.1503279,48.5652546,76000,1,1 izbový byt,34,157.5
19.1581685,48.5629505,75000,1,1 izbový byt,39,158
19.1024917,48.7421809,139900,2,2 izbový byt,52,161
19.1024917,48.7421809,139900,3,3 izbový byt,53,161
19.1539877,48.6122734,119900,2,2 izbový byt,65,159.4
18.9066612,48.4500222,70000,1,1 izbový byt,40,136.9
18.899415,48.4191851,110000,3,3 izbový byt,73,135.6
18.8970056,48.4538748,135000,3,3 izbový byt,71,136.3
19.1386086,48.708256,129000,2,2 izbový byt,34,162
19.1545034,48.7392238,240000,3,3 izbový byt,67,164.4
19.1318981,48.740238,89900,1,1 izbový byt,31,162.9
19.1503279,48.5652546,76000,1,1 izbový byt,34,157.5
19.1581685,48.5629505,75000,1,1 izbový byt,39,158
19.1024917,48.7421809,139900,2,2 izbový byt,52,161
19.1024917,48.7421809,139900,3,3 izbový byt,53,161
19.1539877,48.6122734,119900,2,2 izbový byt,65,159.4
19.6438178,48.8060729,73900,1,1 izbový byt,34,200.4
19.64123463,48.78783891,98000,3,3 izbový byt,63,199.5
19.62290998,48.80536204,105000,2,2 izbový byt,59,198.9
19.6443301,48.80611812,96000,2,2 izbový byt,49,200.4
19.63150872,48.80816671,126500,3,3 izbový byt,66,199.6
19.63136967,48.80736174,135000,2,2 izbový byt,52,199.6
19.1420959,48.74494956,150000,3,3 izbový byt,76,163.8
19.154943,48.746469,238000,3,3 izbový byt,74,164.7
19.12327336,48.73549299,166000,3,3 izbový byt,83,162.1
19.154943,48.746469,180000,2,2 izbový byt,54,164.7
19.1703747,48.7589674,144500,3,3 izbový byt,70,166.3
19.1241286,48.7253385,248365,2,2 izbový byt,60,161.7
19.154943,48.746469,156000,2,2 izbový byt,56,164.7
19.154943,48.746469,239000,3,3 izbový byt,74,164.7
19.154943,48.746469,156000,2,2 izbový byt,54,164.7
19.154943,48.746469,292000,4,4 izbový byt,93,164.7
19.1539135,48.5556892,125000,2,2 izbový byt,57,157.5
19.1256291,48.5758623,120000,2,2 izbový byt,45,156.1
19.1533003,48.7388582,148799,2,2 izbový byt,52,164.3
19.1274545,48.7775742,116000,3,3 izbový byt,93,164.3
19.1441131,48.7416165,170000,2,2 izbový byt,74,163.8
19.1418995,48.7396934,114500,1,1 izbový byt,28,163.5
19.1461917,48.736277,190000,2,2 izbový byt,69,163.7
19.1296978,48.7384465,296000,2,2 izbový byt,62,162.6
19.1525656,48.579665,139999,2,2 izbový byt,54,158.2
19.1219859,48.7362572,124000,1,1 izbový byt,40,162
19.1294929,48.7133466,118000,1,1 izbový byt,39,161.6
19.1533003,48.7388582,149000,2,2 izbový byt,52,164.3
19.1539135,48.5556892,125000,2,2 izbový byt,57,157.5
19.1461917,48.736277,110000,1,1 izbový byt,35,163.7
19.1643676,48.7601431,134000,3,3 izbový byt,70,165.9
19.1219859,48.7362572,137000,2,2 izbový byt,61,162
19.1703747,48.7589674,155000,3,3 izbový byt,69,166.3
19.184659,48.7644368,150000,2,2 izbový byt,53,167.5
19.1268587,48.7262631,189000,3,3 izbový byt,66,161.9
19.1461917,48.736277,81500,1,1 izbový byt,33,163.7
19.1475987,48.7421301,340000,3,3 izbový byt,114,164
19.1446618,48.5614652,82900,1,1 izbový byt,42,157
19.1219859,48.7362572,137000,3,3 izbový byt,61,162
19.1457527,48.581741,90000,1,1 izbový byt,40,157.7
19.1064613,48.5787752,115000,2,2 izbový byt,58,154.9
19.162094,48.7376949,149900,2,2 izbový byt,62,164.8
19.1583707,48.7312667,118000,1,1 izbový byt,32,164.3
19.1545034,48.7392238,195000,2,2 izbový byt,58,164.4
19.1585494,48.7284455,165000,2,2 izbový byt,59,164.2
19.1545034,48.7392238,112000,1,1 izbový byt,38,164.4
19.2757858,48.7654511,81500,1,1 izbový byt,33,173.7
19.1256291,48.5758623,130000,2,2 izbový byt,63,156.1
19.1545034,48.7392238,225000,2,2 izbový byt,70,164.4
19.1639545,48.7588028,129900,2,2 izbový byt,62,165.8
19.1294929,48.7133466,69000,1,1 izbový byt,24,161.6
19.1268587,48.7262631,167000,2,2 izbový byt,57,161.9
19.6330647,48.8030531,72800,2,2 izbový byt,55,199.5
19.1461917,48.736277,135000,1,1 izbový byt,30,163.7
19.1213576,48.7353395,125000,1,1 izbový byt,40,162
19.162229,48.7615949,147000,3,3 izbový byt,64,165.9
19.1623591,48.7381551,254990,4,4 izbový byt,106,164.8
19.1461917,48.736277,179900,3,3 izbový byt,70,163.7
19.1196578,48.7323475,135000,2,2 izbový byt,70,161.7
19.1461917,48.736277,137990,2,2 izbový byt,61,163.7
19.1461917,48.736277,149990,1,2 izbový byt,53,163.7
19.162094,48.7376949,174000,3,3 izbový byt,63,164.8
19.1416131,48.7461555,222300,3,3 izbový byt,79,163.8
19.1416131,48.7461555,164000,2,2 izbový byt,58,163.8
19.1256291,48.5758623,175000,3,3 izbový byt,72,156.1
19.1256291,48.5758623,99000,2,2 izbový byt,55,156.1
19.1256291,48.5758623,109000,3,3 izbový byt,72,156.1
19.1581685,48.5629505,89000,1,1 izbový byt,39,158
19.1429793,48.5741722,74000,1,1 izbový byt,34,157.3
19.1256291,48.5758623,89900,2,2 izbový byt,50,156.1
19.1429793,48.5741722,85000,2,2 izbový byt,50,157.3
19.4130122,48.5462082,145000,3,3 izbový byt,88,175.6
19.1197179,48.7111964,88990,1,1 izbový byt,25,160.8
19.1199157,48.7301202,93900,1,1 izbový byt,39,161.6
19.0677229,48.3561644,55000,1,1 izbový byt,39,146.5
19.1461917,48.736277,262990,4,4 izbový byt,86,163.7
19.1461917,48.736277,148990,2,2 izbový byt,41,163.7
19.1461917,48.736277,359990,4,4 izbový byt,150,163.7
19.1461917,48.736277,188990,3,3 izbový byt,63,163.7
19.1461917,48.736277,109990,1,1 izbový byt,37,163.7
19.13583216,48.57532183,155000,2,2 izbový byt,50,156.8
19.1286236,48.7378499,287000,3,3 izbový byt,91,162.6
19.1457527,48.581741,128000,2,2 izbový byt,62,157.7
19.1672848,48.7636352,167500,3,3 izbový byt,72,166.3
19.1256291,48.5758623,210000,3,3 izbový byt,80,156.1
19.1539011,48.7373242,229000,3,3 izbový byt,105,164.2
19.6330647,48.8030531,84000,3,3 izbový byt,64,199.5
19.1580264,48.7344337,89900,1,1 izbový byt,34,164.4
19.1580264,48.7344337,79900,1,1 izbový byt,30,164.4
19.154943,48.746469,98375,1,1 izbový byt,40,164.7
19.1580264,48.7344337,131900,1,1 izbový byt,49,164.4
19.154943,48.746469,131400,1,1 izbový byt,44,164.7
19.1446618,48.5614652,82900,1,1 izbový byt,42,157
19.1256291,48.5758623,155000,2,2 izbový byt,69,156.1
19.1256291,48.5758623,165000,3,3 izbový byt,85,156.1
19.6438876,48.806356,87000,3,3 izbový byt,63,200.4
19.5219899,48.8082342,58000,2,2 izbový byt,50,192.2
19.5744054,48.815052,112000,3,3 izbový byt,80,196
19.1461917,48.736277,139000,2,2 izbový byt,58,163.7
19.6438876,48.806356,107000,3,3 izbový byt,70,200.4
18.8493777,48.5882665,105000,2,2 izbový byt,68,137.3
20.0183059,48.3876601,61800,2,2 izbový byt,55,216.6
18.9137285,48.7011239,78000,2,2 izbový byt,49,146.5
18.8537581,48.5945816,98900,3,3 izbový byt,72,137.9
18.8512604,48.5896394,105000,2,2 izbový byt,68,137.5
19.1512084,48.5788545,134200,2,2 izbový byt,56,158
18.8500874,48.5914676,139900,4,4 izbový byt,80,137.5
19.1536913,48.6156756,158000,4,4 izbový byt,86,159.5
18.8576318,48.5861431,114900,3,3 izbový byt,70,137.8
19.1623591,48.7381551,135000,2,2 izbový byt,60,164.8
19.1461917,48.736277,109000,1,1 izbový byt,38,163.7
19.1461917,48.736277,178000,3,3 izbový byt,68,163.7
19.1461917,48.736277,180000,2,2 izbový byt,55,163.7
19.1461917,48.736277,143000,2,2 izbový byt,52,163.7
19.1461917,48.736277,114000,1,1 izbový byt,38,163.7
19.1461917,48.736277,183000,3,3 izbový byt,60,163.7
19.1461917,48.736277,173000,3,3 izbový byt,72,163.7
19.1461917,48.736277,93000,1,1 izbový byt,30,163.7
19.1461917,48.736277,124000,1,1 izbový byt,39,163.7
19.1461917,48.736277,87000,1,1 izbový byt,32,163.7
19.1461917,48.736277,146000,2,2 izbový byt,60,163.7
19.1461917,48.736277,205000,4,4 izbový byt,126,163.7
19.1461917,48.736277,130000,1,1 izbový byt,39,163.7
19.1461917,48.736277,84000,1,1 izbový byt,19,163.7
19.1591744,48.742303,145000,2,2 izbový byt,55,164.8
19.1863932,48.7417821,155000,2,2 izbový byt,58,166.6
19.0784454,48.7949944,83000,1,1 izbový byt,36,161.8
19.1461917,48.736277,156900,2,2 izbový byt,63,163.7
19.6438876,48.806356,84900,2,2 izbový byt,64,200.4
19.6637354,48.3298602,73000,3,3 izbový byt,71,189.9
19.1197179,48.7111964,250930,3,3 izbový byt,108,160.8
19.6354176,48.8056052,69900,1,1 izbový byt,39,199.8
19.1158392,48.7272875,98000,1,1 izbový byt,27,161.2
18.915625,48.4525381,125000,3,3 izbový byt,70,137.6
18.9035699,48.4540779,129000,3,3 izbový byt,63,136.8
18.8549776,48.5933074,135000,4,4 izbový byt,86,137.9
18.9035699,48.4540779,151000,3,3 izbový byt,66,136.8
18.9167,48.45,150000,3,3 izbový byt,70,137.6
